회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원)
피앤씨테크(주),237750,2017/12,38373072,,4608160,
피앤씨테크(주),237750,2018/12,37708239,,6025086,
피앤씨테크(주),237750,2019/12,41314026,,6395339,
피에스케이(주),319660,2019/12,157546678,169815139,36973068,43280673
피에스케이홀딩스(주),031980,2011/12,100750876,102720802,18722644,19335326
피에스케이홀딩스(주),031980,2012/12,70989494,90876342,15454144,20996711
피에스케이홀딩스(주),031980,2013/12,103513589,125108570,15003150,19022826
피에스케이홀딩스(주),031980,2014/12,105342280,123583967,13650956,19033379
피에스케이홀딩스(주),031980,2015/12,108977685,129079814,20670110,26330955
피에스케이홀딩스(주),031980,2016/12,141770282,162018578,24022452,31024670
피에스케이홀딩스(주),031980,2017/12,185460306,203881129,41915761,49432945
피에스케이홀딩스(주),031980,2018/12,204903212,228216663,48728945,57907811
피에스케이홀딩스(주),031980,2019/12,35272372,53196440,4836103,7473645
피에스텍(주),002230,2011/12,24839965,36697877,3092441,3092441
피에스텍(주),002230,2012/12,24757611,36543924,3406197,3406197
피에스텍(주),002230,2013/12,114514178,119925978,3439403,3439403
피에스텍(주),002230,2014/12,96497491,98444519,4921088,4921088
피에스텍(주),002230,2015/12,107857196,109799708,5810717,5810717
피에스텍(주),002230,2016/12,99045237,100943088,8771208,8771208
피에스텍(주),002230,2017/12,100730642,105530714,12022924,12022924
피에스텍(주),002230,2018/12,107713795,109933912,8281018,8281018
피에스텍(주),002230,2019/12,97943672,106629392,4969875,4969875
피에이치에이(주),043370,2011/12,173144053,289858220,29096679,81839107
피에이치에이(주),043370,2012/12,177269565,326209190,30717235,94580613
피에이치에이(주),043370,2013/12,177937510,357685357,34384961,107884656
피에이치에이(주),043370,2014/12,184538297,406275016,39682246,111829154
피에이치에이(주),043370,2015/12,225960107,459474028,50707271,128836887
피에이치에이(주),043370,2016/12,239553506,486159776,48857505,131099760
피에이치에이(주),043370,2017/12,241318808,488156291,49065494,128831053
피에이치에이(주),043370,2018/12,297258453,524896463,61919318,142076909
피에이치에이(주),043370,2019/12,239759318,477960511,74739443,156365901
하나마이크론(주),067310,2011/12,64433679,65549439,18299867,18380227
하나마이크론(주),067310,2012/12,55318108,52179753,17122426,17153824
하나마이크론(주),067310,2013/12,70497828,88121202,9379221,22449666
하나마이크론(주),067310,2014/12,87672323,95312463,10275729,21415588
하나마이크론(주),067310,2015/12,76567337,91199341,7583320,20133170
하나마이크론(주),067310,2016/12,70079273,87633460,10538266,24795904
하나마이크론(주),067310,2017/12,139527442,133189515,53823170,66941856
하나마이크론(주),067310,2018/12,131263353,144439764,30113676,75694828
하나마이크론(주),067310,2019/12,110090568,167918673,27597015,72441414
하나머티리얼즈(주),166090,2017/12,28039105,,13956439,
하나머티리얼즈(주),166090,2018/12,40973688,,24192166,
하나머티리얼즈(주),166090,2019/12,66495618,,27036886,
하나제약(주),293480,2018/12,171571778,,22006039,
하나제약(주),293480,2019/12,158888033,,26886025,
하이록코리아(주),013030,2011/12,140434231,146144943,63536621,63769074
하이록코리아(주),013030,2012/12,161743878,167333466,57457049,57921168
하이록코리아(주),013030,2013/12,187559996,196392437,48392434,53260518
하이록코리아(주),013030,2014/12,207178435,218110117,58820270,62940863
하이록코리아(주),013030,2015/12,226235005,237623547,60977980,65971336
하이록코리아(주),013030,2016/12,237253396,248533511,62377592,67188315
하이록코리아(주),013030,2017/12,237014230,261529812,45122831,50999618
하이록코리아(주),013030,2018/12,228623314,252324223,59141737,65095946
하이록코리아(주),013030,2019/12,244749121,269227063,62365979,68718774
하이즈항공(주),221840,2015/12,71845077,,2009625,
하이즈항공(주),221840,2016/12,51829330,,3341890,
하이즈항공(주),221840,2017/12,50434583,53864193,6584249,6827169
하이즈항공(주),221840,2018/12,45135012,51232442,7254377,8212357
하이즈항공(주),221840,2019/12,48692015,59359037,6591007,7977457
하이트진로(주),000080,2011/12,778902122,1030882874,130795433,167349922
하이트진로(주),000080,2012/12,652782687,811948777,112374560,127707757
하이트진로(주),000080,2013/12,665942509,797394866,112472844,141222255
하이트진로(주),000080,2014/12,622300528,732583913,115075446,135534462
하이트진로(주),000080,2015/12,716126225,851937709,116877894,138050011
하이트진로(주),000080,2016/12,818526814,957650663,111213265,130297173
하이트진로(주),000080,2017/12,976313955,1110999896,118108185,137844859
하이트진로(주),000080,2018/12,867586289,1064966843,136260677,165979405
하이트진로(주),000080,2019/12,643041403,782267639,154599191,177283976
하이트진로홀딩스(주),000140,2011/12,8269674,1053368141,0,174797478
하이트진로홀딩스(주),000140,2012/12,1850209,840714134,0,134999261
하이트진로홀딩스(주),000140,2013/12,1420977,836354265,0,143221262
하이트진로홀딩스(주),000140,2014/12,1236149,757315078,0,138438336
하이트진로홀딩스(주),000140,2015/12,3676509,881305661,0,140123776
하이트진로홀딩스(주),000140,2016/12,16008823,986589919,0,130016315
하이트진로홀딩스(주),000140,2017/12,1514968,1128847079,0,137904686
하이트진로홀딩스(주),000140,2018/12,1496326,1083713642,0,164873763
하이트진로홀딩스(주),000140,2019/12,1616299,805127511,0,176831449
한국가스공사(주),036460,2011/12,11489561624,11982501495,3358991058,3360287865
한국가스공사(주),036460,2012/12,11071305555,11785655291,1887175298,1894016229
한국가스공사(주),036460,2013/12,11525220943,12239446870,2478448245,2493238009
한국가스공사(주),036460,2014/12,13040918736,13791330038,3553034086,3579493188
한국가스공사(주),036460,2015/12,9400819007,10014573909,1747063190,1794964589
한국가스공사(주),036460,2016/12,7459431960,8543873479,1032057139,1069952137
한국가스공사(주),036460,2017/12,6797610037,7582189943,1514486512,1542180247
한국가스공사(주),036460,2018/12,9120718504,9924942161,3117854172,3168551741
한국가스공사(주),036460,2019/12,8427929743,9232764529,2587654532,2645254121
한국공항(주),005430,2011/12,86457309,148335352,8335979,8350283
한국공항(주),005430,2012/12,128372796,,5204612,
한국공항(주),005430,2013/12,122710121,,6105865,
한국공항(주),005430,2014/12,155132773,162488130,5823780,5823780
한국공항(주),005430,2015/12,176262486,183345965,5401453,5401453
한국공항(주),005430,2016/12,155176056,165200873,4816951,4816951
한국공항(주),005430,2017/12,176812606,187253278,4022856,4022856
한국공항(주),005430,2018/12,189719577,201497896,4813782,4813782
한국공항(주),005430,2019/12,195127896,203736502,5905002,5905002
한국기업평가(주),034950,2011/09,48504504,69595441,0,0
한국기업평가(주),034950,2012/09,53067627,75697965,0,0
한국기업평가(주),034950,2013/12,47808968,75795159,0,0
한국기업평가(주),034950,2014/12,47233194,77685784,0,0
한국기업평가(주),034950,2015/12,56822500,88759072,0,0
한국기업평가(주),034950,2016/12,57710005,95972949,0,0
한국기업평가(주),034950,2017/12,58471598,101576536,0,0
한국기업평가(주),034950,2018/12,53633288,103236121,0,0
한국기업평가(주),034950,2019/12,75615063,129534222,0,0
한국내화(주),010040,2011/12,70642273,,29901075,
한국내화(주),010040,2012/12,67725582,,37072322,
한국내화(주),010040,2013/12,67263739,,27477344,
한국내화(주),010040,2014/12,67621234,,32093042,
한국내화(주),010040,2015/12,63338135,,27021848,
한국내화(주),010040,2016/12,71412670,,28483743,
한국내화(주),010040,2017/12,80536940,,50237180,
한국내화(주),010040,2018/12,67811470,,41535864,
한국내화(주),010040,2019/12,70234539,,41490936,
한국단자공업(주),025540,2011/12,223749699,244177044,54000266,56690597
한국단자공업(주),025540,2012/12,213511685,238067791,50247454,57413225
한국단자공업(주),025540,2013/12,236253549,270572034,58234802,61062007
한국단자공업(주),025540,2014/12,239147965,281751920,64365362,69919407
한국단자공업(주),025540,2015/12,261859983,320640360,59219817,68606971
한국단자공업(주),025540,2016/12,362542908,427911925,60203642,70578217
한국단자공업(주),025540,2017/12,362966057,415062554,80723895,92615395
한국단자공업(주),025540,2018/12,343854295,418866909,78098231,95176829
한국단자공업(주),025540,2019/12,310019186,399432421,82376327,105616453
한국맥널티(주),222980,2015/12,22193228,,2557808,
한국맥널티(주),222980,2016/12,20183581,20234432,2621756,2621756
한국맥널티(주),222980,2017/12,17385397,17432393,3622909,3622909
한국맥널티(주),222980,2018/12,13923419,15341727,4321840,5272770
한국맥널티(주),222980,2019/12,20631013,22730555,4243211,5709995
한국석유공업(주),004090,2011/12,64665225,108519248,5824052,12149279
한국석유공업(주),004090,2012/12,54830743,90318899,5805518,11142767
한국석유공업(주),004090,2013/12,63093020,108183192,10606731,14921879
한국석유공업(주),004090,2014/12,64319846,108556096,12878652,17000811
한국석유공업(주),004090,2015/12,63714250,115198371,9814852,16996822
한국석유공업(주),004090,2016/12,65769680,123741516,10893713,18534770
한국석유공업(주),004090,2017/12,62386986,137327359,14796371,25376431
한국석유공업(주),004090,2018/12,75290853,152510069,6600735,18823970
한국석유공업(주),004090,2019/12,80591266,141615905,10673964,19283970
한국선재(주),025550,2011/12,127203096,,55724033,
한국선재(주),025550,2012/12,91611290,95780084,40889921,42797750
한국선재(주),025550,2013/12,82527310,87685918,35385499,38974652
한국선재(주),025550,2014/12,78653755,86742130,35039602,40024825
한국선재(주),025550,2015/12,66473776,73713119,30802619,37311845
한국선재(주),025550,2016/12,63581053,72255571,27482071,33746795
한국선재(주),025550,2017/12,78765476,84949209,43348950,51274867
한국선재(주),025550,2018/12,76656624,94660241,42162296,56450475
한국선재(주),025550,2019/12,65547619,92285021,40089614,55614217
한국수출포장공업(주),002200,2011/12,75284770,76192548,19493359,19648125
한국수출포장공업(주),002200,2012/12,66489521,67993879,14324633,14396314
한국수출포장공업(주),002200,2013/12,63357643,65619770,14577221,14621231
한국수출포장공업(주),002200,2014/12,58305919,61221380,14328872,14397156
한국수출포장공업(주),002200,2015/12,66075173,69269621,18427222,18532482
한국수출포장공업(주),002200,2016/12,66281032,69952512,16817103,16882225
한국수출포장공업(주),002200,2017/12,71671770,74174476,18906001,19036549
한국수출포장공업(주),002200,2018/12,82508825,86074007,19321549,19436846
한국수출포장공업(주),002200,2019/12,92994326,96587845,16421322,16484630
한국쉘석유(주),002960,2011/12,103575449,,31503229,
한국쉘석유(주),002960,2012/12,101373061,,33748804,
한국쉘석유(주),002960,2013/12,106446841,,29930450,
한국쉘석유(주),002960,2014/12,98527578,,24841021,
한국쉘석유(주),002960,2015/12,108910827,,22025508,
한국쉘석유(주),002960,2016/12,105043501,,19607099,
한국쉘석유(주),002960,2017/12,111860781,,24919048,
한국쉘석유(주),002960,2018/12,119949157,,25244596,
한국쉘석유(주),002960,2019/12,110606230,,21870031,
한국알콜산업(주),017890,2011/12,106556447,114214697,48969819,48969819
한국알콜산업(주),017890,2012/12,80205815,82577289,38465529,38465529
한국알콜산업(주),017890,2013/12,85048753,102832422,29323399,29323399
한국알콜산업(주),017890,2014/12,93948713,113756860,32836127,32836127
한국알콜산업(주),017890,2015/12,80848638,104337235,31499331,31499331
한국알콜산업(주),017890,2016/12,101835439,127164250,18863443,18863443
한국알콜산업(주),017890,2017/12,99781079,102770285,16989666,16989666
한국알콜산업(주),017890,2018/12,112892760,117715858,18672764,18672764
한국알콜산업(주),017890,2019/12,112575904,134385579,17938496,23425378
한국앤컴퍼니(주),000240,2011/12,2287454666,3776632319,506792766,1329259381
한국앤컴퍼니(주),000240,2012/12,522025304,,0,
한국앤컴퍼니(주),000240,2013/12,429558230,,0,
한국앤컴퍼니(주),000240,2014/12,455726687,,0,
한국앤컴퍼니(주),000240,2015/12,462803421,,0,
한국앤컴퍼니(주),000240,2016/12,513074620,735097408,0,44489406
한국앤컴퍼니(주),000240,2017/12,201226919,495375041,0,46038494
한국앤컴퍼니(주),000240,2018/12,212340695,590386119,0,84842609
한국앤컴퍼니(주),000240,2019/12,217280496,524366995,0,98267144
한국유나이티드제약(주),033270,2011/12,88100872,87950091,22498483,22728807
한국유나이티드제약(주),033270,2012/12,92921345,93183965,29821442,30035358
한국유나이티드제약(주),033270,2013/12,92631525,92825198,26968083,27069577
한국유나이티드제약(주),033270,2014/12,111406573,111427276,27104374,27208536
한국유나이티드제약(주),033270,2015/12,112131902,,25618989,
한국유나이티드제약(주),033270,2016/12,115385108,,27683467,
한국유나이티드제약(주),033270,2017/12,127815618,,33834661,
한국유나이티드제약(주),033270,2018/12,152454566,,39471862,
한국유나이티드제약(주),033270,2019/12,164516968,,40116804,
한국유니온제약(주),080720,2018/12,60907823,61361213,9769191,9769191
한국유니온제약(주),080720,2019/12,51663559,52339604,11000459,11000459
한국전력공사(주),015760,2011/12,6501384000,14125902000,71040000,3851751000
한국전력공사(주),015760,2012/12,7204171000,13933483000,65698000,3440341000
한국전력공사(주),015760,2013/12,7773201000,15269078000,88662000,4279593000
한국전력공사(주),015760,2014/12,9898537000,16819855000,126326000,4537469000
한국전력공사(주),015760,2015/12,13948785000,22025325000,175354000,4946413000
한국전력공사(주),015760,2016/12,9953230000,19708526000,191386000,5479443000
한국전력공사(주),015760,2017/12,9344127000,19141707000,278149000,6002086000
한국전력공사(주),015760,2018/12,8916468000,19745068000,270494000,7188253000
한국전력공사(주),015760,2019/12,8741190000,19483001000,203180000,7050700000
한국전력기술(주),052690,2011/12,542495338,,1927,
한국전력기술(주),052690,2012/12,637560492,,48349,
한국전력기술(주),052690,2013/12,478851129,,2281615,
한국전력기술(주),052690,2014/12,355292164,,1599,
한국전력기술(주),052690,2015/12,320404814,,0,
한국전력기술(주),052690,2016/12,255846357,,0,
한국전력기술(주),052690,2017/12,257528889,,0,
