,회사명,회계년도,유형자산증가율,0,1
7223,(주)케이티앤지,2019,-3.6,-7.04,-3.6
7224,(주)케이프,2011,-11.77,-99.09,11111111.11
7225,(주)케이프,2012,-6.63,-6.63,11111111.11
7226,(주)케이프,2013,-5.18,-5.16,-5.18
7227,(주)케이프,2014,-3.64,-3.59,-3.64
7228,(주)케이프,2015,-4.71,-4.73,-4.71
7229,(주)케이프,2016,34.68,34.77,34.68
7230,(주)케이프,2017,-1.66,-1.64,-1.66
7231,(주)케이프,2018,-0.99,-0.97,-0.99
7232,(주)케이프,2019,4.9,4.9,4.9
7233,(주)케이피에스,2017,2.54,-83.12,11111111.11
7234,(주)케이피에스,2018,83.97,83.97,11111111.11
7235,(주)케이피에스,2019,-3.71,-3.7,-3.71
7236,(주)케이피에프,2011,7.2,684.63,11111111.11
7237,(주)케이피에프,2012,48.65,16.75,48.65
7238,(주)케이피에프,2013,12.66,10.65,12.66
7239,(주)케이피에프,2014,0.53,6.71,0.53
7240,(주)케이피에프,2015,1.13,-1.55,1.13
7241,(주)케이피에프,2016,-0.43,-0.12,-0.43
7242,(주)케이피에프,2017,-7.61,-4.24,-7.61
7243,(주)케이피에프,2018,-11.92,-15.55,-11.92
7244,(주)케이피에프,2019,0.46,-6.41,0.46
7245,(주)케이피엠테크,2011,21.24,-76.02,11111111.11
7246,(주)케이피엠테크,2012,20.77,-7.13,20.77
7247,(주)케이피엠테크,2013,-52.83,-9.26,-52.83
7248,(주)케이피엠테크,2014,-7.75,-7.29,-7.75
7249,(주)케이피엠테크,2015,-5.25,-4.73,-5.25
7250,(주)케이피엠테크,2016,-4.23,-3.63,-4.23
7251,(주)케이피엠테크,2017,-9.74,-9.56,-9.74
7252,(주)케이피엠테크,2018,46.74,-2.03,46.74
7253,(주)케이피엠테크,2019,-11.33,2.6,-11.33
7254,(주)케이피티유,2011,-43.77,-43.77,11111111.11
7255,(주)케이피티유,2012,1.04,1.04,1.04
7256,(주)케이피티유,2013,12.53,12.53,86.92
7257,(주)케이피티유,2014,14.63,14.63,11111111.11
7258,(주)케이피티유,2015,-1.84,-1.84,11111111.11
7259,(주)케이피티유,2016,5.49,5.49,11111111.11
7260,(주)케이피티유,2017,-5.79,-5.79,11111111.11
7261,(주)케이피티유,2018,-20.67,7.15,-20.67
7262,(주)케이피티유,2019,-4.82,-4.82,38.62
7263,(주)케일럼,2017,3.12,0.0,11111111.11
7264,(주)케일럼,2018,-0.48,-0.48,11111111.11
7265,(주)케일럼,2019,7.64,7.64,7.64
7266,(주)켐온,2015,-35.28,-35.28,11111111.11
7267,(주)켐온,2016,1254789.63,11111111.11,11111111.11
7268,(주)켐온,2017,1254789.63,11111111.11,11111111.11
7269,(주)켐온,2018,4.4,4.4,11111111.11
7270,(주)켐온,2019,7.12,7.12,11111111.11
7271,(주)켐트로닉스,2011,11.87,370.31,11111111.11
7272,(주)켐트로닉스,2012,-3.49,-2.52,-3.49
7273,(주)켐트로닉스,2013,44.67,63.53,44.67
7274,(주)켐트로닉스,2014,5.75,7.15,5.75
7275,(주)켐트로닉스,2015,-2.76,-7.3,-2.76
7276,(주)켐트로닉스,2016,5.9,-1.24,5.9
7277,(주)켐트로닉스,2017,-6.84,-9.96,-6.84
7278,(주)켐트로닉스,2018,-6.92,-9.27,-6.92
7279,(주)켐트로닉스,2019,18.77,16.66,18.77
7280,(주)켐트로스,2015,-86.42,-86.42,11111111.11
7281,(주)켐트로스,2016,1254789.63,11111111.11,11111111.11
7282,(주)켐트로스,2017,1254789.63,11111111.11,11111111.11
7283,(주)켐트로스,2018,11.78,11.78,11111111.11
7284,(주)켐트로스,2019,56.11,56.11,11111111.11
7285,(주)코다코,2011,1.1,0.0,11111111.11
7286,(주)코다코,2012,14.15,14.15,11111111.11
7287,(주)코다코,2013,26.6,26.6,11111111.11
7288,(주)코다코,2014,12.14,13.44,12.14
7289,(주)코다코,2015,9.57,10.18,9.57
7290,(주)코다코,2016,14.14,4.9,14.14
7291,(주)코다코,2017,8.3,-0.12,8.3
7292,(주)코다코,2018,3.92,-1.12,3.92
7293,(주)코다코,2019,-7.52,-16.47,-7.52
7294,(주)코데즈컴바인,2011,18.95,-88.95,11111111.11
7295,(주)코데즈컴바인,2012,-4.73,-4.7,-4.73
7296,(주)코데즈컴바인,2013,-7.71,-7.27,-7.71
7297,(주)코데즈컴바인,2014,-18.98,-21.05,-18.98
7298,(주)코데즈컴바인,2015,-34.45,-32.67,-34.45
7299,(주)코데즈컴바인,2016,-1.55,-1.55,-1.55
7300,(주)코데즈컴바인,2017,-91.76,-91.76,-91.76
7301,(주)코데즈컴바인,2018,54.49,42.1,54.49
7302,(주)코데즈컴바인,2019,124.53,137.3,124.53
7303,(주)코디,2011,86.43,373.02,11111111.11
7304,(주)코디,2012,32.32,32.32,11111111.11
7305,(주)코디,2013,-3.71,-2.93,-3.71
7306,(주)코디,2014,1.59,3.08,1.59
7307,(주)코디,2015,-15.07,-20.06,-15.07
7308,(주)코디,2016,23.72,48.17,23.72
7309,(주)코디,2017,15.79,17.12,15.79
7310,(주)코디,2018,38.08,40.07,38.08
7311,(주)코디,2019,-35.73,-60.82,-35.73
7312,(주)코디엠,2015,10.66,-36.88,11111111.11
7313,(주)코디엠,2016,18.58,18.58,11111111.11
7314,(주)코디엠,2017,-20.14,-21.6,-20.14
7315,(주)코디엠,2018,88.21,102.34,88.21
7316,(주)코디엠,2019,-27.54,-35.57,-27.54
7317,(주)코렌텍,2013,11.12,83.5,11111111.11
7318,(주)코렌텍,2014,30.93,30.91,30.93
7319,(주)코렌텍,2015,8.65,7.67,8.65
7320,(주)코렌텍,2016,34.56,34.92,34.56
7321,(주)코렌텍,2017,55.83,55.76,55.83
7322,(주)코렌텍,2018,-51.87,-51.46,-51.87
7323,(주)코렌텍,2019,-7.32,-8.31,-7.32
7324,(주)코리아나화장품,2011,229.15,229.15,11111111.11
7325,(주)코리아나화장품,2012,9.94,10.64,9.94
7326,(주)코리아나화장품,2013,21.02,21.59,21.02
7327,(주)코리아나화장품,2014,2.29,0.71,2.29
7328,(주)코리아나화장품,2015,5.43,-2.58,5.43
7329,(주)코리아나화장품,2016,1.73,1.29,1.73
7330,(주)코리아나화장품,2017,-5.24,-4.95,-5.24
7331,(주)코리아나화장품,2018,-0.71,0.11,-0.71
7332,(주)코리아나화장품,2019,-4.42,-4.52,-4.42
7333,(주)코리아센터,2019,10.81,-4.7,11111111.11
7334,(주)코리아써키트,2011,4.93,11111111.11,11111111.11
7335,(주)코리아써키트,2012,10.37,13.54,10.37
7336,(주)코리아써키트,2013,15.14,14.09,15.14
7337,(주)코리아써키트,2014,3.05,4.92,3.05
7338,(주)코리아써키트,2015,-3.35,-2.14,-3.35
7339,(주)코리아써키트,2016,-7.93,-7.88,-7.93
7340,(주)코리아써키트,2017,3.36,4.12,3.36
7341,(주)코리아써키트,2018,-9.3,-13.37,-9.3
7342,(주)코리아써키트,2019,-10.87,-12.02,-10.87
7343,(주)코리아에스이,2011,-3.85,-90.2,11111111.11
7344,(주)코리아에스이,2012,55.41,55.41,11111111.11
7345,(주)코리아에스이,2013,-1.48,-1.48,11111111.11
7346,(주)코리아에스이,2014,14.61,14.61,11111111.11
7347,(주)코리아에스이,2015,-2.07,-2.07,11111111.11
7348,(주)코리아에스이,2016,-4.67,-4.67,11111111.11
7349,(주)코리아에스이,2017,-6.93,-6.93,11111111.11
7350,(주)코리아에스이,2018,-7.68,-2.67,-7.68
7351,(주)코리아에스이,2019,-11.15,-3.13,-11.15
7352,(주)코맥스,2011,69.54,69.54,11111111.11
7353,(주)코맥스,2012,-1.7,-0.41,-1.7
7354,(주)코맥스,2013,1.7,2.05,1.7
7355,(주)코맥스,2014,1.26,1.56,1.26
7356,(주)코맥스,2015,0.11,0.36,0.11
7357,(주)코맥스,2016,1.85,2.33,1.85
7358,(주)코맥스,2017,2.53,1.9,2.53
7359,(주)코맥스,2018,-1.09,-0.82,-1.09
7360,(주)코맥스,2019,-1.71,-1.43,-1.71
7361,(주)코메론,2011,12.95,16.7,11111111.11
7362,(주)코메론,2012,-20.14,-52.65,-20.14
7363,(주)코메론,2013,-12.33,33.69,-12.33
7364,(주)코메론,2014,-0.48,5.0,-0.48
7365,(주)코메론,2015,-5.22,-4.34,-5.22
7366,(주)코메론,2016,-4.07,-1.1,-4.07
7367,(주)코메론,2017,-0.96,0.74,-0.96
7368,(주)코메론,2018,15.78,-0.07,15.78
7369,(주)코메론,2019,-0.65,-1.33,-0.65
7370,(주)코미코,2017,13.42,131.82,11111111.11
7371,(주)코미코,2018,108.59,133.81,108.59
7372,(주)코미코,2019,50.22,17.75,50.22
7373,(주)코미팜,2011,3.44,-85.22,11111111.11
7374,(주)코미팜,2012,35.68,35.72,35.68
7375,(주)코미팜,2013,77.13,76.8,77.13
7376,(주)코미팜,2014,11.14,11.17,11.14
7377,(주)코미팜,2015,8.09,7.21,8.09
7378,(주)코미팜,2016,8.89,0.67,8.89
7379,(주)코미팜,2017,-2.29,-3.71,-2.29
7380,(주)코미팜,2018,1.97,-4.06,1.97
7381,(주)코미팜,2019,2.77,-4.88,2.77
7382,(주)코세스,2011,64.36,-78.32,11111111.11
7383,(주)코세스,2012,27.12,27.12,11111111.11
7384,(주)코세스,2013,-4.75,-4.75,11111111.11
7385,(주)코세스,2014,-8.93,-8.93,11111111.11
7386,(주)코세스,2015,-5.83,-5.83,11111111.11
7387,(주)코세스,2016,-4.89,-4.89,11111111.11
7388,(주)코세스,2017,-4.02,-4.02,11111111.11
7389,(주)코세스,2018,138.03,138.03,11111111.11
7390,(주)코세스,2019,0.7,0.7,11111111.11
7391,(주)코센,2011,-8.39,0.0,11111111.11
7392,(주)코센,2012,-17.07,-17.07,11111111.11
7393,(주)코센,2013,7.05,7.05,11111111.11
7394,(주)코센,2014,13.81,13.81,11111111.11
7395,(주)코센,2015,-26.91,-23.04,-26.91
7396,(주)코센,2016,-10.42,-2.75,-10.42
7397,(주)코센,2017,-8.85,-8.85,-8.85
7398,(주)코센,2018,2.07,2.07,2.07
7399,(주)코센,2019,18.1,-4.94,18.1
7400,(주)코스나인,2011,6.33,378.43,11111111.11
7401,(주)코스나인,2012,32.56,16.7,32.56
7402,(주)코스나인,2013,26.96,35.26,26.96
7403,(주)코스나인,2014,14.52,19.22,14.52
7404,(주)코스나인,2015,6.78,9.41,6.78
7405,(주)코스나인,2016,-5.84,-4.54,-5.84
7406,(주)코스나인,2017,-26.79,-28.7,-26.79
7407,(주)코스나인,2018,-77.66,-99.92,-77.66
7408,(주)코스나인,2019,9971.58,9971.69,7.59
7409,(주)코스메카코리아,2016,46.25,137.34,11111111.11
7410,(주)코스메카코리아,2017,40.3,46.79,40.3
7411,(주)코스메카코리아,2018,156.29,42.76,156.29
7412,(주)코스메카코리아,2019,6.97,13.3,6.97
7413,(주)코스온,2011,-49.71,-89.05,11111111.11
7414,(주)코스온,2012,-81.75,-81.75,11111111.11
7415,(주)코스온,2013,3292.4,3292.4,11111111.11
7416,(주)코스온,2014,23.82,23.82,11111111.11
7417,(주)코스온,2015,42.45,42.45,11111111.11
7418,(주)코스온,2016,36.27,36.27,11111111.11
7419,(주)코스온,2017,42.97,44.71,42.97
7420,(주)코스온,2018,109.05,-4.09,109.05
7421,(주)코스온,2019,67.65,30.16,67.65
7422,(주)코썬바이오,2016,1.33,-85.54,11111111.11
7423,(주)코썬바이오,2017,2.25,2.25,11111111.11
7424,(주)코썬바이오,2018,-7.75,-5.54,-7.75
7425,(주)코썬바이오,2019,-8.11,-18.22,-8.11
7426,(주)코아스,2011,-0.09,159.13,11111111.11
7427,(주)코아스,2012,-0.82,-0.82,11111111.11
7428,(주)코아스,2013,6.67,6.64,6.67
7429,(주)코아스,2014,0.23,0.23,0.23
7430,(주)코아스,2015,7.05,7.04,7.05
7431,(주)코아스,2016,12.23,12.24,12.23
7432,(주)코아스,2017,9.11,9.12,9.11
7433,(주)코아스,2018,-3.16,-3.19,-3.16
7434,(주)코아스,2019,5.16,5.17,5.16
7435,(주)코아시아,2011,12.64,74.31,11111111.11
7436,(주)코아시아,2012,3.87,-95.47,3.87
7437,(주)코아시아,2013,23.15,-86.02,23.15
7438,(주)코아시아,2014,5.41,-55.77,5.41
7439,(주)코아시아,2015,53.25,40230.43,53.25
7440,(주)코아시아,2016,-2.63,2564.21,-2.63
7441,(주)코아시아,2017,-3.19,-21.04,-3.19
7442,(주)코아시아,2018,-1.66,-38.18,-1.66
7443,(주)코아시아,2019,13.21,19576.09,13.21
7444,(주)코아시아옵틱스,2014,-77.26,-77.26,11111111.11
7445,(주)코아시아옵틱스,2015,55.12,4.99,55.12
7446,(주)코아시아옵틱스,2016,-82.14,-62.25,-82.14
7447,(주)코아시아옵틱스,2017,-45.8,-39.45,-45.8
7448,(주)코아시아옵틱스,2018,1.34,-1.0,1.34
7449,(주)코아시아옵틱스,2019,1345.8,132.09,1345.8
7450,(주)코엔텍,2011,-2.02,-29.01,11111111.11
7451,(주)코엔텍,2012,-1.67,-1.56,-1.67
7452,(주)코엔텍,2013,3.48,3.81,3.48
7453,(주)코엔텍,2014,26.38,28.0,26.38
7454,(주)코엔텍,2015,52.23,54.78,52.23
7455,(주)코엔텍,2016,-1.48,-1.45,-1.48
7456,(주)코엔텍,2017,-6.26,-6.25,-6.26
7457,(주)코엔텍,2018,-11.03,-8.63,-11.03
7458,(주)코엔텍,2019,-6.44,-6.44,-78.98
7459,(주)코오롱,2011,391.08,1686.2,11111111.11
7460,(주)코오롱,2012,9.12,1.36,9.12
7461,(주)코오롱,2013,95.29,1.43,95.29
7462,(주)코오롱,2014,0.62,-5.21,0.62
7463,(주)코오롱,2015,-24.25,5.7,-24.25
7464,(주)코오롱,2016,-1.64,-3.63,-1.64
7465,(주)코오롱,2017,9.27,169.13,9.27
7466,(주)코오롱,2018,-1.29,46.44,-1.29
7467,(주)코오롱,2019,-0.84,-11.53,-0.84
7468,(주)코원플레이,2011,52.53,-96.03,11111111.11
7469,(주)코원플레이,2012,2.34,-5.39,2.34
7470,(주)코원플레이,2013,41.54,47.59,41.54
7471,(주)코원플레이,2014,-6.28,-2.2,-6.28
7472,(주)코원플레이,2015,-48.19,-2.63,-48.19
7473,(주)코원플레이,2016,-96.52,-96.52,17.25
7474,(주)코원플레이,2017,-80.41,-80.41,11111111.11
7475,(주)코원플레이,2018,-17.73,32.97,-17.73
7476,(주)코원플레이,2019,-40.8,-17.16,-40.8
7477,(주)코윈테크,2019,7970.79,7970.79,11111111.11
7478,(주)코이즈,2012,10.79,11111111.11,11111111.11
7479,(주)코이즈,2013,35.09,36.94,35.09
7480,(주)코이즈,2014,13.78,9.28,13.78
7481,(주)코이즈,2015,0.54,-0.65,0.54
7482,(주)코이즈,2016,-29.1,-28.81,-29.1
7483,(주)코이즈,2017,-8.48,-6.88,-8.48
7484,(주)코이즈,2018,15.35,-3.43,15.35
7485,(주)코이즈,2019,-9.63,-16.04,-9.63
7486,(주)코콤,2011,-27.3,10.93,11111111.11
7487,(주)코콤,2012,2.33,1.32,2.33
7488,(주)코콤,2013,1.11,1.35,1.11
7489,(주)코콤,2014,-1.24,-1.03,-1.24
7490,(주)코콤,2015,-1.05,-0.51,-1.05
7491,(주)코콤,2016,20.98,20.98,20.98
7492,(주)코콤,2017,-1.09,-1.09,-1.09
7493,(주)코콤,2018,3.99,3.99,3.99
7494,(주)코콤,2019,-1.08,-1.08,-1.08
7495,(주)코텍,2011,-1.54,-48.0,11111111.11
7496,(주)코텍,2012,-1.3,-1.3,11111111.11
7497,(주)코텍,2013,-0.18,-0.18,11111111.11
7498,(주)코텍,2014,-2.64,-2.64,11111111.11
7499,(주)코텍,2015,-0.1,-0.1,11111111.11
7500,(주)코텍,2016,4.26,4.26,11111111.11
7501,(주)코텍,2017,1.41,1.41,11111111.11
7502,(주)코텍,2018,-1.33,-1.33,11111111.11
7503,(주)코텍,2019,4.86,4.86,11111111.11
7504,(주)코퍼스코리아,2019,-80.2,-80.2,11111111.11
7505,(주)코프라,2011,14.92,11111111.11,11111111.11
7506,(주)코프라,2012,11.22,11.22,11111111.11
7507,(주)코프라,2013,1.39,1.39,11111111.11
7508,(주)코프라,2014,77.13,-2.31,77.13
7509,(주)코프라,2015,7.33,2.02,7.33
7510,(주)코프라,2016,1.96,2.45,1.96
7511,(주)코프라,2017,-0.9,-3.04,-0.9
7512,(주)코프라,2018,16.55,-6.26,16.55
7513,(주)코프라,2019,-4.89,-5.81,-4.89
7514,(주)콘텐트리중앙,2019,23.69,614.36,11111111.11
7515,(주)콤텍시스템,2011,-29.44,11111111.11,11111111.11
7516,(주)콤텍시스템,2012,1.4,5.5,1.4
7517,(주)콤텍시스템,2013,10.12,14.93,10.12
7518,(주)콤텍시스템,2014,80.0,95.08,80.0
7519,(주)콤텍시스템,2015,-18.21,-19.05,-18.21
7520,(주)콤텍시스템,2016,2.98,3.58,2.98
7521,(주)콤텍시스템,2017,-11.62,-12.2,-11.62
7522,(주)콤텍시스템,2018,-15.71,-15.71,128.86
7523,(주)콤텍시스템,2019,23.09,23.09,11111111.11
7524,(주)큐로,2011,1.49,552.07,11111111.11
7525,(주)큐로,2012,-2.35,-1.3,-2.35
7526,(주)큐로,2013,-3.19,-2.93,-3.19
7527,(주)큐로,2014,-0.13,-1.12,-0.13
7528,(주)큐로,2015,-1.55,-1.55,-83.76
7529,(주)큐로,2016,-8.47,-8.47,11111111.11
7530,(주)큐로,2017,-4.66,-4.66,11111111.11
7531,(주)큐로,2018,-3.64,-3.64,11111111.11
7532,(주)큐로,2019,-30.24,-30.24,11111111.11
7533,(주)큐로컴,2011,-36.09,-99.66,11111111.11
7534,(주)큐로컴,2012,-11.17,1.91,-11.17
7535,(주)큐로컴,2013,92.69,-28.82,92.69
7536,(주)큐로컴,2014,-29.46,-14.77,-29.46
7537,(주)큐로컴,2015,-30.59,-7.71,-30.59
7538,(주)큐로컴,2016,-35.66,-12.06,-35.66
7539,(주)큐로컴,2017,155.27,-62.75,155.27
7540,(주)큐로컴,2018,1573.42,-18.66,1573.42
7541,(주)큐로컴,2019,47.32,-25.11,47.32
7542,(주)큐로홀딩스,2011,1.46,-14.83,11111111.11
7543,(주)큐로홀딩스,2012,-6.29,2.47,-6.29
7544,(주)큐로홀딩스,2013,-80.1,-84.9,-80.1
7545,(주)큐로홀딩스,2014,-37.76,-2.97,-37.76
7546,(주)큐로홀딩스,2015,7.74,-5.63,7.74
7547,(주)큐로홀딩스,2016,628.34,16.69,628.34
7548,(주)큐로홀딩스,2017,-15.63,-32.44,-15.63
7549,(주)큐로홀딩스,2018,-14.67,-4.6,-14.67
7550,(주)큐로홀딩스,2019,210.91,63.69,210.91
7551,(주)큐리언트,2016,-27.97,25.49,11111111.11
7552,(주)큐리언트,2017,-38.96,-38.96,11111111.11
7553,(주)큐리언트,2018,-38.93,-38.93,11111111.11
7554,(주)큐리언트,2019,-43.03,-43.03,11111111.11
7555,(주)큐브엔터테인먼트,2013,0.0,0.0,11111111.11
7556,(주)큐브엔터테인먼트,2014,1254789.63,11111111.11,11111111.11
7557,(주)큐브엔터테인먼트,2015,1254789.63,11111111.11,11111111.11
7558,(주)큐브엔터테인먼트,2016,180.71,182.03,180.71
7559,(주)큐브엔터테인먼트,2017,-23.48,-22.87,-23.48
7560,(주)큐브엔터테인먼트,2018,-12.34,-12.32,-12.34
7561,(주)큐브엔터테인먼트,2019,553.69,560.3,553.69
7562,(주)큐에스아이,2011,23.7,177.23,11111111.11
7563,(주)큐에스아이,2012,10.64,10.64,11111111.11
7564,(주)큐에스아이,2013,20.14,31.48,20.14
7565,(주)큐에스아이,2014,-0.71,1.52,-0.71
7566,(주)큐에스아이,2015,-5.83,-7.4,-5.83
7567,(주)큐에스아이,2016,0.34,5.72,0.34
7568,(주)큐에스아이,2017,-7.06,-4.51,-7.06
7569,(주)큐에스아이,2018,-6.67,-5.17,-6.67
7570,(주)큐에스아이,2019,-1.45,-3.22,-1.45
7571,(주)크라운제과,2017,21.05,21.05,11111111.11
7572,(주)크라운제과,2018,3.05,3.05,11111111.11
7573,(주)크라운제과,2019,1.31,1.31,11111111.11
7574,(주)크라운해태홀딩스,2011,-1.89,3118.17,11111111.11
7575,(주)크라운해태홀딩스,2012,8.28,12.32,8.28
7576,(주)크라운해태홀딩스,2013,-2.38,-9.78,-2.38
7577,(주)크라운해태홀딩스,2014,1.5,3.92,1.5
7578,(주)크라운해태홀딩스,2015,4.06,1.87,4.06
7579,(주)크라운해태홀딩스,2016,4.73,2.49,4.73
7580,(주)크라운해태홀딩스,2017,12.39,-99.63,12.39
7581,(주)크라운해태홀딩스,2018,3.32,-3.69,3.32
7582,(주)크라운해태홀딩스,2019,0.86,-16.37,0.86
7583,(주)크레버스,2011,-25.24,-99.7,11111111.11
7584,(주)크레버스,2012,122.08,43.98,122.08
7585,(주)크레버스,2013,128.3,224.45,128.3
7586,(주)크레버스,2014,38.31,39.36,38.31
7587,(주)크레버스,2015,-17.57,-26.33,-17.57
7588,(주)크레버스,2016,197.78,-51.25,197.78
7589,(주)크레버스,2017,-25.51,-15.34,-25.51
7590,(주)크레버스,2018,96.08,-21.17,96.08
7591,(주)크레버스,2019,17.07,34.52,17.07
7592,(주)크리스에프앤씨,2018,-4.16,0.16,11111111.11
7593,(주)크리스에프앤씨,2019,10.34,10.35,10.34
7594,(주)크린앤사이언스,2011,4.38,-82.58,11111111.11
7595,(주)크린앤사이언스,2012,-10.15,-10.06,-10.15
7596,(주)크린앤사이언스,2013,-10.1,-10.05,-10.1
7597,(주)크린앤사이언스,2014,-10.15,-10.13,-10.15
7598,(주)크린앤사이언스,2015,36.76,36.77,36.76
7599,(주)크린앤사이언스,2016,-2.69,-2.94,-2.69
7600,(주)크린앤사이언스,2017,65.79,66.09,65.79
7601,(주)크린앤사이언스,2018,32.38,32.44,32.38
7602,(주)크린앤사이언스,2019,84.77,84.84,84.77
7603,(주)클라우드에어,2011,-3.89,-66.4,11111111.11
7604,(주)클라우드에어,2012,110.19,110.19,11111111.11
7605,(주)클라우드에어,2013,-4.22,-4.22,-4.22
7606,(주)클라우드에어,2014,-5.8,-5.83,-5.8
7607,(주)클라우드에어,2015,-52.3,-52.31,-52.3
7608,(주)클라우드에어,2016,-5.74,-6.01,-5.74
7609,(주)클라우드에어,2017,-6.41,-6.32,-6.41
7610,(주)클라우드에어,2018,-4.02,-3.67,-4.02
7611,(주)클라우드에어,2019,-3.84,-4.9,-3.84
7612,(주)클래시스,2015,18.92,18.92,11111111.11
7613,(주)클래시스,2016,1254789.63,11111111.11,11111111.11
7614,(주)클래시스,2017,1254789.63,11111111.11,11111111.11
7615,(주)클래시스,2018,43.73,43.73,43.73
7616,(주)클래시스,2019,10.9,10.9,10.9
7617,(주)클리오,2016,9.09,-53.04,11111111.11
7618,(주)클리오,2017,14.41,12.59,14.41
7619,(주)클리오,2018,39.38,40.35,39.38
7620,(주)클리오,2019,17.67,18.94,17.67
7621,(주)키다리스튜디오,2011,17.82,-64.5,11111111.11
7622,(주)키다리스튜디오,2012,13.48,13.48,11111111.11
7623,(주)키다리스튜디오,2013,-31.76,-31.76,11111111.11
7624,(주)키다리스튜디오,2014,-41.23,-41.23,11111111.11
7625,(주)키다리스튜디오,2015,19.64,-34.98,19.64
7626,(주)키다리스튜디오,2016,-3.17,-3.17,3353.35
7627,(주)키다리스튜디오,2017,-31.79,-31.79,11111111.11
7628,(주)키다리스튜디오,2018,4.46,4.46,8888.29
7629,(주)키다리스튜디오,2019,33.97,33.97,11111111.11
7630,(주)키이스트,2011,18.95,6809.48,11111111.11
7631,(주)키이스트,2012,0.82,0.82,11111111.11
7632,(주)키이스트,2013,15.46,31.74,15.46
7633,(주)키이스트,2014,4.75,6.26,4.75
7634,(주)키이스트,2015,20.41,19.95,20.41
7635,(주)키이스트,2016,37.74,52.49,37.74
7636,(주)키이스트,2017,10.47,-16.37,10.47
7637,(주)키이스트,2018,-15.36,-13.48,-15.36
7638,(주)키이스트,2019,2.9,2.96,2.9
7639,(주)타이거일렉,2015,-1.74,416.13,11111111.11
7640,(주)타이거일렉,2016,25.53,25.53,-6.15
7641,(주)타이거일렉,2017,9.5,9.5,11111111.11
7642,(주)타이거일렉,2018,15.32,15.32,11111111.11
7643,(주)타이거일렉,2019,17.82,17.82,11111111.11
7644,(주)탑엔지니어링,2011,14.26,98.66,11111111.11
7645,(주)탑엔지니어링,2012,31.7,16.09,31.7
7646,(주)탑엔지니어링,2013,12.63,31.43,12.63
7647,(주)탑엔지니어링,2014,-20.88,-21.74,-20.88
7648,(주)탑엔지니어링,2015,3.49,3.45,3.49
7649,(주)탑엔지니어링,2016,11.06,0.28,11.06
7650,(주)탑엔지니어링,2017,239.67,2.46,239.67
7651,(주)탑엔지니어링,2018,21.14,5.63,21.14
7652,(주)탑엔지니어링,2019,8.71,-0.39,8.71
7653,(주)탑코미디어,2013,-28.48,-99.78,11111111.11
7654,(주)탑코미디어,2014,25.96,24.47,25.96
7655,(주)탑코미디어,2015,745.26,774.19,745.26
