회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
한국내화(주),010040,2013/12,197446456,
한국내화(주),010040,2014/12,198386270,
한국내화(주),010040,2015/12,201235778,
한국내화(주),010040,2016/12,205577085,
한국내화(주),010040,2017/12,215430995,
한국내화(주),010040,2018/12,204551880,
한국내화(주),010040,2019/12,209255064,
한국단자공업(주),025540,2011/12,461597307,477379456
한국단자공업(주),025540,2012/12,472879462,498541217
한국단자공업(주),025540,2013/12,535594845,572070390
한국단자공업(주),025540,2014/12,600622472,646696686
한국단자공업(주),025540,2015/12,640139786,703874182
한국단자공업(주),025540,2016/12,764409929,821786178
한국단자공업(주),025540,2017/12,817318864,875170056
한국단자공업(주),025540,2018/12,797186604,860534743
한국단자공업(주),025540,2019/12,806215017,885601836
한국맥널티(주),222980,2015/12,35219911,
한국맥널티(주),222980,2016/12,37803456,37782412
한국맥널티(주),222980,2017/12,40588924,40563919
한국맥널티(주),222980,2018/12,41100683,44301261
한국맥널티(주),222980,2019/12,49056454,52878565
한국석유공업(주),004090,2011/12,180704762,236295082
한국석유공업(주),004090,2012/12,167749363,215853209
한국석유공업(주),004090,2013/12,175346545,230020630
한국석유공업(주),004090,2014/12,179156771,231035732
한국석유공업(주),004090,2015/12,183723189,240164602
한국석유공업(주),004090,2016/12,184870531,262226687
한국석유공업(주),004090,2017/12,205954428,284829421
한국석유공업(주),004090,2018/12,226406453,307288012
한국석유공업(주),004090,2019/12,229081816,292834924
한국선재(주),025550,2011/12,186809418,
한국선재(주),025550,2012/12,155954884,165123321
한국선재(주),025550,2013/12,148974276,158668391
한국선재(주),025550,2014/12,144492333,156378156
한국선재(주),025550,2015/12,136903310,150755671
한국선재(주),025550,2016/12,154273366,166355848
한국선재(주),025550,2017/12,169792597,182356940
한국선재(주),025550,2018/12,182601381,234583248
한국선재(주),025550,2019/12,182154763,229003496
한국수출포장공업(주),002200,2011/12,286554900,287387803
한국수출포장공업(주),002200,2012/12,267944276,269327436
한국수출포장공업(주),002200,2013/12,277868796,279964685
한국수출포장공업(주),002200,2014/12,289785823,292505708
한국수출포장공업(주),002200,2015/12,298075678,301046858
한국수출포장공업(주),002200,2016/12,296138557,299682673
한국수출포장공업(주),002200,2017/12,295880468,299116741
한국수출포장공업(주),002200,2018/12,294696834,298826766
한국수출포장공업(주),002200,2019/12,303353076,308084432
한국쉘석유(주),002960,2011/12,119139746,
한국쉘석유(주),002960,2012/12,116670671,
한국쉘석유(주),002960,2013/12,122825707,
한국쉘석유(주),002960,2014/12,115064149,
한국쉘석유(주),002960,2015/12,126542699,
한국쉘석유(주),002960,2016/12,122973241,
한국쉘석유(주),002960,2017/12,130947310,
한국쉘석유(주),002960,2018/12,144599598,
한국쉘석유(주),002960,2019/12,141114506,
한국알콜산업(주),017890,2011/12,241579378,255849669
한국알콜산업(주),017890,2012/12,233239897,240855821
한국알콜산업(주),017890,2013/12,231951868,243850038
한국알콜산업(주),017890,2014/12,241037371,257918539
한국알콜산업(주),017890,2015/12,234459790,265095131
한국알콜산업(주),017890,2016/12,266496333,305869191
한국알콜산업(주),017890,2017/12,268016147,328626342
한국알콜산업(주),017890,2018/12,308443641,376499891
한국알콜산업(주),017890,2019/12,324588968,437078589
한국앤컴퍼니(주),000240,2011/12,4554851566,7436379614
한국앤컴퍼니(주),000240,2012/12,974311229,
한국앤컴퍼니(주),000240,2013/12,2353168061,
한국앤컴퍼니(주),000240,2014/12,2506418760,
한국앤컴퍼니(주),000240,2015/12,2666933001,
한국앤컴퍼니(주),000240,2016/12,2269355862,3097491376
한국앤컴퍼니(주),000240,2017/12,2288702912,3252509953
한국앤컴퍼니(주),000240,2018/12,2307991836,3498590608
한국앤컴퍼니(주),000240,2019/12,2333723849,3607086238
한국유나이티드제약(주),033270,2011/12,169921672,170085610
한국유나이티드제약(주),033270,2012/12,187869271,187577461
한국유나이티드제약(주),033270,2013/12,192185644,193539435
한국유나이티드제약(주),033270,2014/12,214291253,217100751
한국유나이티드제약(주),033270,2015/12,230508701,
한국유나이티드제약(주),033270,2016/12,234220477,
한국유나이티드제약(주),033270,2017/12,265796462,
한국유나이티드제약(주),033270,2018/12,301954582,
한국유나이티드제약(주),033270,2019/12,331243656,
한국유니온제약(주),080720,2018/12,85662982,85701587
한국유니온제약(주),080720,2019/12,95814762,96427861
한국전력공사(주),015760,2011/12,94769898000,136467850000
한국전력공사(주),015760,2012/12,96234698000,146152820000
한국전력공사(주),015760,2013/12,98249927000,155527334000
한국전력공사(주),015760,2014/12,99719106000,163708289000
한국전력공사(주),015760,2015/12,106306250000,175257359000
한국전력공사(주),015760,2016/12,105321129000,177837042000
한국전력공사(주),015760,2017/12,106540154000,181788915000
한국전력공사(주),015760,2018/12,107486379000,185249061000
한국전력공사(주),015760,2019/12,109809255000,197597792000
한국전력기술(주),052690,2011/12,739893313,
한국전력기술(주),052690,2012/12,861882138,
한국전력기술(주),052690,2013/12,760503659,
한국전력기술(주),052690,2014/12,777612450,
한국전력기술(주),052690,2015/12,839120535,
한국전력기술(주),052690,2016/12,775474577,
한국전력기술(주),052690,2017/12,762165844,
한국전력기술(주),052690,2018/12,771479987,
한국전력기술(주),052690,2019/12,735206871,
한국전자금융(주),063570,2011/12,115726606,122404624
한국전자금융(주),063570,2012/12,120699200,128990884
한국전자금융(주),063570,2013/12,130009615,131071258
한국전자금융(주),063570,2014/12,129501917,129791372
한국전자금융(주),063570,2015/12,162727145,186860381
한국전자금융(주),063570,2016/12,200991762,221789132
한국전자금융(주),063570,2017/12,265881789,381285563
한국전자금융(주),063570,2018/12,381877405,410851152
한국전자금융(주),063570,2019/12,418595503,455809892
한국전자인증(주),041460,2011/12,31739238,
한국전자인증(주),041460,2012/12,34388955,33795515
한국전자인증(주),041460,2013/12,37505566,35589598
한국전자인증(주),041460,2014/12,42213954,38786130
한국전자인증(주),041460,2015/12,40969039,42081764
한국전자인증(주),041460,2016/12,46478671,46225243
한국전자인증(주),041460,2017/12,48167920,48493863
한국전자인증(주),041460,2018/12,52338956,52746564
한국전자인증(주),041460,2019/12,57137539,57585101
한국정밀기계(주),101680,2011/12,225926186,
한국정밀기계(주),101680,2012/12,214365168,
한국정밀기계(주),101680,2013/12,198459827,
한국정밀기계(주),101680,2014/12,184638639,
한국정밀기계(주),101680,2015/12,158994096,
한국정밀기계(주),101680,2016/12,137066292,
한국정밀기계(주),101680,2017/12,109120353,
한국정밀기계(주),101680,2018/12,90621807,
한국정밀기계(주),101680,2019/12,86045248,
한국정보공학(주),039740,2011/12,89788710,98589004
한국정보공학(주),039740,2012/12,104416567,109261921
한국정보공학(주),039740,2013/12,98563862,104739412
한국정보공학(주),039740,2014/12,96307188,104985798
한국정보공학(주),039740,2015/12,93355566,102237297
한국정보공학(주),039740,2016/12,83850111,85235736
한국정보공학(주),039740,2017/12,98583400,99380104
한국정보공학(주),039740,2018/12,61954670,63305210
한국정보공학(주),039740,2019/12,83740169,85133950
한국정보인증(주),053300,2014/12,59427601,58926963
한국정보인증(주),053300,2015/12,66217778,65783225
한국정보인증(주),053300,2016/12,88629741,88029815
한국정보인증(주),053300,2017/12,93235749,93375453
한국정보인증(주),053300,2018/12,100101105,100615835
한국정보인증(주),053300,2019/12,109810396,109192283
한국정보통신(주),025770,2011/12,118112514,117132501
한국정보통신(주),025770,2012/12,132061596,130146232
한국정보통신(주),025770,2013/12,155109409,152626099
한국정보통신(주),025770,2014/12,180291025,177793676
한국정보통신(주),025770,2015/12,209875844,207992388
한국정보통신(주),025770,2016/12,238430863,237635369
한국정보통신(주),025770,2017/12,265654516,264909032
한국정보통신(주),025770,2018/12,290157439,288596585
한국정보통신(주),025770,2019/12,353432003,353591699
한국조선해양(주),009540,2011/12,29920497557,49000816098
한국조선해양(주),009540,2012/12,30637881717,49273175894
한국조선해양(주),009540,2013/12,32131726148,53204971621
한국조선해양(주),009540,2014/12,31999358865,53384417841
한국조선해양(주),009540,2015/12,30184780734,49469064992
한국조선해양(주),009540,2016/12,29566889206,48949259814
한국조선해양(주),009540,2017/12,19930215070,30408847507
한국조선해양(주),009540,2018/12,19677950990,24729898792
한국조선해양(주),009540,2019/12,11272534689,25055372817
한국주강(주),025890,2011/12,83528606,
한국주강(주),025890,2012/12,76068479,
한국주강(주),025890,2013/12,78185339,
한국주강(주),025890,2014/12,75730590,
한국주강(주),025890,2015/12,70437858,
한국주강(주),025890,2016/12,64842182,
한국주강(주),025890,2017/12,84927734,
한국주강(주),025890,2018/12,60348395,
한국주강(주),025890,2019/12,48507646,
한국주철관공업(주),000970,2011/03,270993669,344381848
한국주철관공업(주),000970,2012/03,271074311,333471929
한국주철관공업(주),000970,2013/03,274763375,333174658
한국주철관공업(주),000970,2014/03,262695121,319386331
한국주철관공업(주),000970,2015/03,250895870,300739840
한국주철관공업(주),000970,2016/03,260162849,323376593
한국주철관공업(주),000970,2017/03,253806727,334728979
한국주철관공업(주),000970,2018/03,248867624,340407803
한국주철관공업(주),000970,2019/03,263831321,351976405
한국지역난방공사,071320,2011/12,4198284591,4581802816
한국지역난방공사,071320,2012/12,4512013345,4892422214
한국지역난방공사,071320,2013/12,4646822799,5007901742
한국지역난방공사,071320,2014/12,4741581258,
한국지역난방공사,071320,2015/12,4843831864,
한국지역난방공사,071320,2016/12,5133804857,
한국지역난방공사,071320,2017/12,5721590909,
한국지역난방공사,071320,2018/12,5657998589,5657998589
한국지역난방공사,071320,2019/12,5891342567,5892614210
한국철강(주),104700,2011/12,1015150137,
한국철강(주),104700,2012/12,936810385,
한국철강(주),104700,2013/12,907187123,
한국철강(주),104700,2014/12,901950212,
한국철강(주),104700,2015/12,896577601,
한국철강(주),104700,2016/12,941767002,
한국철강(주),104700,2017/12,885882136,
한국철강(주),104700,2018/12,909037196,
한국철강(주),104700,2019/12,873216580,
한국컴퓨터(주),054040,2011/12,105339030,104538691
한국컴퓨터(주),054040,2012/12,107151609,106839059
한국컴퓨터(주),054040,2013/12,106474696,106390328
한국컴퓨터(주),054040,2014/12,109131429,109083768
한국컴퓨터(주),054040,2015/12,106555950,106564426
한국컴퓨터(주),054040,2016/12,110612991,116752528
한국컴퓨터(주),054040,2017/12,125881533,146066345
한국컴퓨터(주),054040,2018/12,123554007,135316307
한국컴퓨터(주),054040,2019/12,114006478,128593746
한국콜마(주),161890,2013/03,223790131,230013673
한국콜마(주),161890,2014/12,318976923,336375678
한국콜마(주),161890,2015/12,318645577,344296273
한국콜마(주),161890,2016/12,392723444,492928108
한국콜마(주),161890,2017/12,542364879,668548554
한국콜마(주),161890,2018/12,881678590,2186418082
한국콜마(주),161890,2019/12,1006724225,2400309459
한국콜마홀딩스(주),024720,2011/03,211304397,226518022
한국콜마홀딩스(주),024720,2012/03,244785701,295606988
한국콜마홀딩스(주),024720,2013/03,174475941,266882024
한국콜마홀딩스(주),024720,2014/12,225561513,378190350
한국콜마홀딩스(주),024720,2015/12,310364477,499515755
한국콜마홀딩스(주),024720,2016/12,328504460,567569888
한국콜마홀딩스(주),024720,2017/12,372323092,746857715
한국콜마홀딩스(주),024720,2018/12,483293640,881687299
한국콜마홀딩스(주),024720,2019/12,537604325,1095090642
한국타이어앤테크놀로지(주),161390,2012/12,4374940777,7182454444
한국타이어앤테크놀로지(주),161390,2013/12,4656057937,7776713391
한국타이어앤테크놀로지(주),161390,2014/12,5111901392,8320082169
한국타이어앤테크놀로지(주),161390,2015/12,5909355631,9496138132
한국타이어앤테크놀로지(주),161390,2016/12,5968767032,9621973239
한국타이어앤테크놀로지(주),161390,2017/12,6015970961,9518786151
한국타이어앤테크놀로지(주),161390,2018/12,6284507359,9796442247
한국타이어앤테크놀로지(주),161390,2019/12,6069618535,10164607903
한국프랜지공업(주),010100,2011/12,449302987,601235596
한국프랜지공업(주),010100,2012/12,487067737,614503505
한국프랜지공업(주),010100,2013/12,471732982,611838947
한국프랜지공업(주),010100,2014/12,470041410,656706479
한국프랜지공업(주),010100,2015/12,492981777,717080889
한국프랜지공업(주),010100,2016/12,467495807,733030315
한국프랜지공업(주),010100,2017/12,431785833,632537110
한국프랜지공업(주),010100,2018/12,432748240,640611046
한국프랜지공업(주),010100,2019/12,433269920,652275270
한국항공우주산업(주),047810,2011/12,1755769881,1755476405
한국항공우주산업(주),047810,2012/12,1892674354,1892522284
한국항공우주산업(주),047810,2013/12,1976019149,1976071382
한국항공우주산업(주),047810,2014/12,2108984827,2108950275
한국항공우주산업(주),047810,2015/12,2808012795,2808157935
한국항공우주산업(주),047810,2016/12,2980368470,2980840123
한국항공우주산업(주),047810,2017/12,3164601115,3166223009
