회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원)
세방(주),004360,2013/12,228019745,245902381
세방(주),004360,2014/12,225019579,243091545
세방(주),004360,2015/12,222378932,236008503
세방(주),004360,2016/12,230956549,248482955
세방(주),004360,2017/12,237080006,253515731
세방(주),004360,2018/12,267841341,283756092
세방(주),004360,2019/12,281596936,293196232
세방전지(주),004490,2011/12,171362129,
세방전지(주),004490,2012/12,198085771,
세방전지(주),004490,2013/12,200080527,
세방전지(주),004490,2014/12,212992648,
세방전지(주),004490,2015/12,247369757,256840281
세방전지(주),004490,2016/12,288048022,301436135
세방전지(주),004490,2017/12,293365338,307145213
세방전지(주),004490,2018/12,291827775,304185596
세방전지(주),004490,2019/12,227845816,265716531
세원이앤씨(주),091090,2011/12,186584056,188069748
세원이앤씨(주),091090,2012/12,180459856,181587510
세원이앤씨(주),091090,2013/12,159486934,160216290
세원이앤씨(주),091090,2014/12,153307224,153771152
세원이앤씨(주),091090,2015/12,151397888,151594412
세원이앤씨(주),091090,2016/12,241894483,241969540
세원이앤씨(주),091090,2017/12,237186301,237186386
세원이앤씨(주),091090,2018/12,201773973,201774049
세원이앤씨(주),091090,2019/12,200863656,200863733
세종공업(주),033530,2011/12,84202659,182328747
세종공업(주),033530,2012/12,91690287,199086681
세종공업(주),033530,2013/12,94831282,213564094
세종공업(주),033530,2014/12,93409894,254849295
세종공업(주),033530,2015/12,93858036,283514196
세종공업(주),033530,2016/12,100389148,297229857
세종공업(주),033530,2017/12,102757727,290413367
세종공업(주),033530,2018/12,98944490,280747635
세종공업(주),033530,2019/12,104480791,305499162
세종텔레콤(주),036630,2011/12,72780916,72790635
세종텔레콤(주),036630,2012/12,65725731,65725731
세종텔레콤(주),036630,2013/12,53312185,53312185
세종텔레콤(주),036630,2014/12,27595641,27595641
세종텔레콤(주),036630,2015/12,83596271,83596271
세종텔레콤(주),036630,2016/12,108019938,108019938
세종텔레콤(주),036630,2017/12,108699079,108699079
세종텔레콤(주),036630,2018/12,108573764,111795963
세종텔레콤(주),036630,2019/12,126550736,129264230
세하(주),027970,2011/12,105819121,
세하(주),027970,2012/12,106692183,
세하(주),027970,2013/12,104715659,
세하(주),027970,2014/12,102430574,
세하(주),027970,2015/12,115540175,
세하(주),027970,2016/12,115033972,
세하(주),027970,2017/12,115813019,
세하(주),027970,2018/12,120715261,
세하(주),027970,2019/12,129016989,
소니드(주),060230,2011/12,40588610,40652065
소니드(주),060230,2012/12,35718435,35766306
소니드(주),060230,2013/12,47549879,47611382
소니드(주),060230,2014/12,36543402,36697686
소니드(주),060230,2015/12,31898745,32016076
소니드(주),060230,2016/12,28992092,29244674
소니드(주),060230,2017/12,32728149,32908934
소니드(주),060230,2018/12,25529150,25922676
소니드(주),060230,2019/12,24361346,25046828
소프트캠프(주),258790,2017/12,,
소프트캠프(주),258790,2018/12,,
소프트캠프(주),258790,2019/12,317901,341453
솔루스첨단소재(주),336370,2019/12,30852039,212154531
솔브레인홀딩스(주),036830,2011/12,182299092,233681974
솔브레인홀딩스(주),036830,2012/12,205617265,252722190
솔브레인홀딩스(주),036830,2013/12,241145591,309803769
솔브레인홀딩스(주),036830,2014/12,232558139,300270489
솔브레인홀딩스(주),036830,2015/12,214998524,320991221
솔브레인홀딩스(주),036830,2016/12,211931384,327750578
솔브레인홀딩스(주),036830,2017/12,199348171,309225013
솔브레인홀딩스(주),036830,2018/12,179714651,355060897
솔브레인홀딩스(주),036830,2019/12,229145400,399182195
송원산업(주),004430,2011/12,415601000,421945000
송원산업(주),004430,2012/12,411977000,420962000
송원산업(주),004430,2013/12,411718000,426277000
송원산업(주),004430,2014/12,398597000,434604000
송원산업(주),004430,2015/12,389983000,432496000
송원산업(주),004430,2016/12,387903000,431484000
송원산업(주),004430,2017/12,399474000,441721000
송원산업(주),004430,2018/12,397110000,439322000
송원산업(주),004430,2019/12,389537000,439452000
스튜디오드래곤(주),253450,2017/12,886727,1062140
스튜디오드래곤(주),253450,2018/12,726713,986259
스튜디오드래곤(주),253450,2019/12,1008691,1207542
시그네틱스(주),033170,2011/12,175430331,
시그네틱스(주),033170,2012/12,182903412,
시그네틱스(주),033170,2013/12,173170233,
시그네틱스(주),033170,2014/12,146294712,
시그네틱스(주),033170,2015/12,148290773,148290773
시그네틱스(주),033170,2016/12,148461407,148461407
시그네틱스(주),033170,2017/12,149852543,149852543
시그네틱스(주),033170,2018/12,135610230,135610230
시그네틱스(주),033170,2019/12,106360140,106360140
신대양제지(주),016590,2011/12,188632104,271627951
신대양제지(주),016590,2012/12,182565830,269685177
신대양제지(주),016590,2013/12,166434510,272199574
신대양제지(주),016590,2014/12,156166927,263072055
신대양제지(주),016590,2015/12,150949392,244951686
신대양제지(주),016590,2016/12,172932877,219172212
신대양제지(주),016590,2017/12,167045264,529568969
신대양제지(주),016590,2018/12,160128543,534345489
신대양제지(주),016590,2019/12,118068147,517638585
신라교역(주),004970,2011/12,100879365,100934548
신라교역(주),004970,2012/12,96668822,96707210
신라교역(주),004970,2013/12,92247823,92268124
신라교역(주),004970,2014/12,87919947,87953943
신라교역(주),004970,2015/12,78992429,79017639
신라교역(주),004970,2016/12,75277129,75293409
신라교역(주),004970,2017/12,71936531,71942352
신라교역(주),004970,2018/12,138959524,139020597
신라교역(주),004970,2019/12,138075676,138843640
신라섬유(주),001000,2011/12,13840377,
신라섬유(주),001000,2012/12,13955150,
신라섬유(주),001000,2013/12,13846790,
신라섬유(주),001000,2014/12,13792930,
신라섬유(주),001000,2015/12,13751472,
신라섬유(주),001000,2016/12,13656047,
신라섬유(주),001000,2017/12,12520011,
신라섬유(주),001000,2018/12,4771233,
신라섬유(주),001000,2019/12,4700565,
신라에스지(주),025870,2011/12,11084842,
신라에스지(주),025870,2012/12,12312591,
신라에스지(주),025870,2013/12,12511962,12669900
신라에스지(주),025870,2014/12,12792084,13265887
신라에스지(주),025870,2015/12,12490014,12491644
신라에스지(주),025870,2016/12,11948268,15857553
신라에스지(주),025870,2017/12,12402712,15718666
신라에스지(주),025870,2018/12,13075348,16176110
신라에스지(주),025870,2019/12,12995416,15848534
신라젠(주),215600,2016/12,1371922,1875489
신라젠(주),215600,2017/12,1211127,1557896
신라젠(주),215600,2018/12,1242493,1493324
신라젠(주),215600,2019/12,1720846,1889333
신성델타테크(주),065350,2011/12,84231278,154789296
신성델타테크(주),065350,2012/12,82005814,142240506
신성델타테크(주),065350,2013/12,81722984,142520744
신성델타테크(주),065350,2014/12,83488143,148281908
신성델타테크(주),065350,2015/12,80506284,165026804
신성델타테크(주),065350,2016/12,81805795,167298721
신성델타테크(주),065350,2017/12,85533073,167080772
신성델타테크(주),065350,2018/12,84240732,168260487
신성델타테크(주),065350,2019/12,73316883,166648975
신성통상(주),005390,2011/06,116262413,170501590
신성통상(주),005390,2012/06,118219054,177295819
신성통상(주),005390,2013/06,136945595,195770931
신성통상(주),005390,2014/06,139967273,182034314
신성통상(주),005390,2015/06,147564282,185229582
신성통상(주),005390,2016/06,152336820,190056028
신성통상(주),005390,2017/06,147533621,174072092
신성통상(주),005390,2018/06,142620072,166829455
신성통상(주),005390,2019/06,142535847,172504447
신세계건설(주),034300,2011/12,226243503,
신세계건설(주),034300,2012/12,315353539,
신세계건설(주),034300,2013/12,311139932,
신세계건설(주),034300,2014/12,305717743,
신세계건설(주),034300,2015/12,302448870,
신세계건설(주),034300,2016/12,299461243,
신세계건설(주),034300,2017/12,298586662,
신세계건설(주),034300,2018/12,292746051,
신세계건설(주),034300,2019/12,288840177,
신송홀딩스(주),006880,2013/12,121583,39995180
신송홀딩스(주),006880,2014/12,76273,48607092
신송홀딩스(주),006880,2015/12,32816,52250601
신송홀딩스(주),006880,2016/12,182487,49879645
신송홀딩스(주),006880,2017/12,139434,57886003
신송홀딩스(주),006880,2018/12,96382,51390001
신송홀딩스(주),006880,2019/12,53329,17328506
신신제약(주),002800,2017/12,28704349,28715005
신신제약(주),002800,2018/12,58248972,58260957
신신제약(주),002800,2019/12,79827359,79851354
신원종합개발(주),017000,2011/12,530136,
신원종합개발(주),017000,2012/12,499394,
신원종합개발(주),017000,2013/12,411213,
신원종합개발(주),017000,2014/12,364081,
신원종합개발(주),017000,2015/12,313838,
신원종합개발(주),017000,2016/12,461909,
신원종합개발(주),017000,2017/12,446830,757649
신원종합개발(주),017000,2018/12,398407,666306
신원종합개발(주),017000,2019/12,351776,510277
신일전자(주),002700,2011/12,1838419,3609172
신일전자(주),002700,2012/12,1791872,2514150
신일전자(주),002700,2013/12,15497584,16017367
신일전자(주),002700,2014/12,23009651,23088200
신일전자(주),002700,2015/12,22908534,23048040
신일전자(주),002700,2016/12,21838123,21838123
신일전자(주),002700,2017/12,21098667,
신일전자(주),002700,2018/12,28862039,
신일전자(주),002700,2019/12,30788600,
신일제약(주),012790,2011/12,12406386,
신일제약(주),012790,2012/12,15545900,
신일제약(주),012790,2013/12,14957380,
신일제약(주),012790,2014/12,14763188,
신일제약(주),012790,2015/12,17449868,
신일제약(주),012790,2016/12,16981635,
신일제약(주),012790,2017/12,25269579,
신일제약(주),012790,2018/12,24288888,
신일제약(주),012790,2019/12,27421933,
신풍제약(주),019170,2011/12,146606212,148971451
신풍제약(주),019170,2012/12,159685073,161574736
신풍제약(주),019170,2013/12,159275176,161697213
신풍제약(주),019170,2014/12,157883523,159941355
신풍제약(주),019170,2015/12,150423373,152192209
신풍제약(주),019170,2016/12,142865655,144268730
신풍제약(주),019170,2017/12,136015681,138192046
신풍제약(주),019170,2018/12,127569828,130504647
신풍제약(주),019170,2019/12,127042482,130942363
신풍제지(주),002870,2011/12,81471254,81655303
신풍제지(주),002870,2012/12,77678165,78182814
신풍제지(주),002870,2013/12,74575567,74971458
신풍제지(주),002870,2014/12,74590395,74936336
신풍제지(주),002870,2015/12,59148881,59343544
신풍제지(주),002870,2016/12,52310429,52496099
신풍제지(주),002870,2017/12,55132720,55273994
신풍제지(주),002870,2018/12,49427296,50086807
신풍제지(주),002870,2019/12,20826644,21482060
신화인터텍(주),056700,2011/12,123870982,132205641
신화인터텍(주),056700,2012/12,111766415,118332578
신화인터텍(주),056700,2013/12,111118593,117956961
신화인터텍(주),056700,2014/12,127556476,135229073
신화인터텍(주),056700,2015/12,114670653,122370034
신화인터텍(주),056700,2016/12,114788349,120942756
신화인터텍(주),056700,2017/12,110578091,115565951
신화인터텍(주),056700,2018/12,107706039,113459319
신화인터텍(주),056700,2019/12,95718208,100052256
신흥에스이씨(주),243840,2017/12,50383364,86517656
신흥에스이씨(주),243840,2018/12,86592888,157384738
신흥에스이씨(주),243840,2019/12,83564059,192919161
쌍용씨앤이(주),003410,2011/12,1717684797,2269258969
쌍용씨앤이(주),003410,2012/12,1653944399,2276463993
쌍용씨앤이(주),003410,2013/12,1631552741,2300160551
쌍용씨앤이(주),003410,2014/12,1591548809,2271514241
쌍용씨앤이(주),003410,2015/12,1556377058,2216827140
쌍용씨앤이(주),003410,2016/12,1545195392,2108079140
쌍용씨앤이(주),003410,2017/12,1715672691,2204590587
쌍용씨앤이(주),003410,2018/12,1733373552,2182654979
쌍용씨앤이(주),003410,2019/12,1717044574,2154376276
쌍용자동차(주),003620,2011/12,1038426146,1038957046
쌍용자동차(주),003620,2012/12,1051358996,1051401751
쌍용자동차(주),003620,2013/12,1084035359,1084153627
쌍용자동차(주),003620,2014/12,1173658635,1173736394
쌍용자동차(주),003620,2015/12,1187781726,1187844823
쌍용자동차(주),003620,2016/12,1198961457,1199006450
쌍용자동차(주),003620,2017/12,1239668891,1239703951
쌍용자동차(주),003620,2018/12,1227206439,1228125718
쌍용자동차(주),003620,2019/12,1141386612,1142262329
쌍용정보통신(주),010280,2011/12,1428867,1494418
쌍용정보통신(주),010280,2012/12,1098152,1171377
쌍용정보통신(주),010280,2013/12,1178897,1245489
쌍용정보통신(주),010280,2014/12,1035327,1069494
쌍용정보통신(주),010280,2015/12,1645412,1710532
쌍용정보통신(주),010280,2016/12,2048591,2107514
쌍용정보통신(주),010280,2017/12,1790396,1829706
쌍용정보통신(주),010280,2018/12,1363722,1403801
쌍용정보통신(주),010280,2019/12,2266021,2298099
써니전자(주),004770,2011/12,5284413,13949263
써니전자(주),004770,2012/12,5019550,7856737
써니전자(주),004770,2013/12,4892274,7056220
써니전자(주),004770,2014/12,6037854,7550290
써니전자(주),004770,2015/12,5763299,6576566
써니전자(주),004770,2016/12,5764352,6272813
써니전자(주),004770,2017/12,5504339,5504655
써니전자(주),004770,2018/12,5200574,5209614
써니전자(주),004770,2019/12,5438440,5438440
씨비아이(주),013720,2011/12,17286458,
씨비아이(주),013720,2012/12,19490629,
씨비아이(주),013720,2013/12,24365872,
씨비아이(주),013720,2014/12,24100490,
씨비아이(주),013720,2015/12,26301697,
씨비아이(주),013720,2016/12,25482306,
씨비아이(주),013720,2017/12,23906083,
씨비아이(주),013720,2018/12,23658495,
씨비아이(주),013720,2019/12,24666031,
씨아이에스(주),222080,2015/12,,
씨아이에스(주),222080,2016/12,,
씨아이에스(주),222080,2017/12,10706711,10791397
씨아이에스(주),222080,2018/12,21766204,21838077
씨아이에스(주),222080,2019/12,24235435,
씨앤지하이테크(주),264660,2018/12,5371330,
씨앤지하이테크(주),264660,2019/12,5041073,
씨앤티85(주),056730,2011/12,645453,1662911
씨앤티85(주),056730,2012/12,18817240,19906527
씨앤티85(주),056730,2013/12,18614721,19561111
씨앤티85(주),056730,2014/12,17977533,18021101
씨앤티85(주),056730,2015/12,17084036,17084036
씨앤티85(주),056730,2016/12,16685827,
씨앤티85(주),056730,2017/12,6885424,7110086
씨앤티85(주),056730,2018/12,7413329,7877706
씨앤티85(주),056730,2019/12,6553498,6553498
씨에스베어링(주),297090,2019/12,31379588,57306111
